"31415926535.89793","34722866171.25561","38029805806.61328","41336745441.97096","44643685077.328636","47950624712.68631","51257564348.04399","54564503983.401665","57871443618.75934","61178383254.11702","64485322889.4747","67792262524.83237","71099202160.19005","74406141795.54773","77713081430.9054","81020021066.26308","84326960701.62076","87633900336.97842","90940839972.3361","94247779607.69379"
"2.4325000000000006e-07","2.5401200000000004e-07","2.5968100000000003e-07","2.6831800000000006e-07","2.6526100000000006e-07","2.6950500000000006e-07","2.70505e-07","2.7201700000000005e-07","2.7471300000000003e-07","2.7526900000000003e-07","2.7708300000000007e-07","2.8020400000000004e-07","2.7684800000000004e-07","2.81897e-07","2.8247300000000004e-07","2.8036600000000006e-07","2.7957900000000004e-07","2.7802700000000003e-07","2.8325500000000003e-07","2.82083e-07"
