"31415926535.89793","34722866171.25561","38029805806.61328","41336745441.97096","44643685077.328636","47950624712.68631","51257564348.04399","54564503983.401665","57871443618.75934","61178383254.11702","64485322889.4747","67792262524.83237","71099202160.19005","74406141795.54773","77713081430.9054","81020021066.26308","84326960701.62076","87633900336.97842","90940839972.3361","94247779607.69379"
"4.530450000000001e-06","9.998841000000002e-06","5.829985000000001e-06","9.999814000000002e-06","9.999876000000002e-06","9.999995000000002e-06","6.232827000000001e-06","6.693095000000001e-06","9.999999000000001e-06","9.999777000000002e-06","9.035791000000001e-06","7.752857e-06","8.219599e-06","9.999721000000003e-06","8.760516000000002e-06","9.999564000000001e-06","9.999868000000001e-06","9.999969000000001e-06","9.999994000000001e-06","9.999950000000002e-06"
